t1kepr	1kepr	t1fit	1fit	1res	t2kepr	2kepr	t2fit	2fit	2res
4.27839	1652	-4.71795	9387.54	-7735.54	4.27839	655	-5.20146	9189.45	-8534.45
4.29304	1657	-4.7033	9378.15	-7721.15	4.29304	663	-5.18681	9181.93	-8518.93
4.30769	1662	-4.68865	9368.76	-7706.76	4.30769	670	-5.17216	9174.43	-8504.43
4.32234	1666	-4.674	9359.39	-7693.39	4.32234	677	-5.15751	9166.93	-8489.93
4.337	1669	-4.65934	9350.02	-7681.02	4.337	684	-5.14285	9159.45	-8475.45
4.35165	1672	-4.64469	9340.67	-7668.67	4.35165	691	-5.1282	9151.97	-8460.97
4.3663	1676	-4.63004	9331.33	-7655.33	4.3663	697	-5.11355	9144.51	-8447.51
4.38095	1679	-4.61539	9322.01	-7643.01	4.38095	702	-5.0989	9137.06	-8435.06
4.3956	1681	-4.60074	9312.7	-7631.7	4.3956	709	-5.08425	9129.62	-8420.62
4.41026	1684	-4.58608	9303.39	-7619.39	4.41026	715	-5.06959	9122.18	-8407.18
4.42491	1687	-4.57143	9294.1	-7607.1	4.42491	721	-5.05494	9114.76	-8393.76
4.43956	1690	-4.55678	9284.82	-7594.82	4.43956	727	-5.04029	9107.35	-8380.35
4.45421	1692	-4.54213	9275.55	-7583.55	4.45421	734	-5.02564	9099.95	-8365.95
4.46886	1693	-4.52748	9266.3	-7573.3	4.46886	739	-5.01099	9092.56	-8353.56
4.48352	1695	-4.51282	9257.05	-7562.05	4.48352	745	-4.99633	9085.17	-8340.17
4.49817	1697	-4.49817	9247.82	-7550.82	4.49817	750	-4.98168	9077.8	-8327.8
4.51282	1698	-4.48352	9238.6	-7540.6	4.51282	754	-4.96703	9070.44	-8316.44
4.52747	1698	-4.46887	9229.39	-7531.39	4.52747	759	-4.95238	9063.09	-8304.09
4.54212	1696	-4.45422	9220.19	-7524.19	4.54212	764	-4.93773	9055.75	-8291.75
4.55678	1694	-4.43956	9211	-7517	4.55678	770	-4.92307	9048.41	-8278.41
4.57143	1692	-4.42491	9201.83	-7509.83	4.57143	777	-4.90842	9041.09	-8264.09
4.58608	1691	-4.41026	9192.67	-7501.67	4.58608	785	-4.89377	9033.78	-8248.78
4.60073	1691	-4.39561	9183.52	-7492.52	4.60073	793	-4.87912	9026.48	-8233.48
4.61538	1691	-4.38096	9174.38	-7483.38	4.61538	803	-4.86447	9019.19	-8216.19
4.63004	1690	-4.3663	9165.25	-7475.25	4.63004	810	-4.84981	9011.9	-8201.9
4.64469	1687	-4.35165	9156.13	-7469.13	4.64469	817	-4.83516	9004.63	-8187.63
4.65934	1683	-4.337	9147.03	-7464.03	4.65934	825	-4.82051	8997.37	-8172.37
4.67399	1679	-4.32235	9137.94	-7458.94	4.67399	833	-4.80586	8990.12	-8157.12
4.68864	1676	-4.3077	9128.85	-7452.85	4.68864	842	-4.79121	8982.87	-8140.87
4.7033	1674	-4.29304	9119.78	-7445.78	4.7033	851	-4.77655	8975.64	-8124.64
4.71795	1671	-4.27839	9110.72	-7439.72	4.71795	860	-4.7619	8968.42	-8108.42
4.7326	1668	-4.26374	9101.67	-7433.67	4.7326	868	-4.74725	8961.2	-8093.2
4.74725	1666	-4.24909	9092.64	-7426.64	4.74725	878	-4.7326	8954	-8076
4.7619	1665	-4.23444	9083.62	-7418.62	4.7619	887	-4.71795	8946.81	-8059.81
4.77656	1663	-4.21978	9074.6	-7411.6	4.77656	896	-4.70329	8939.62	-8043.62
4.79121	1660	-4.20513	9065.6	-7405.6	4.79121	904	-4.68864	8932.45	-8028.45
4.80586	1657	-4.19048	9056.61	-7399.61	4.80586	912	-4.67399	8925.28	-8013.28
4.82051	1653	-4.17583	9047.63	-7394.63	4.82051	920	-4.65934	8918.13	-7998.13
4.83516	1649	-4.16118	9038.66	-7389.66	4.83516	928	-4.64469	8910.98	-7982.98
4.84982	1645	-4.14652	9029.7	-7384.7	4.84982	935	-4.63003	8903.84	-7968.84
4.86447	1641	-4.13187	9020.76	-7379.76	4.86447	941	-4.61538	8896.72	-7955.72
4.87912	1637	-4.11722	9011.83	-7374.83	4.87912	946	-4.60073	8889.6	-7943.6
4.89377	1634	-4.10257	9002.9	-7368.9	4.89377	952	-4.58608	8882.5	-7930.5
4.90842	1630	-4.08792	8993.99	-7363.99	4.90842	956	-4.57143	8875.4	-7919.4
4.92308	1626	-4.07326	8985.09	-7359.09	4.92308	961	-4.55677	8868.31	-7907.31
4.93773	1624	-4.05861	8976.2	-7352.2	4.93773	966	-4.54212	8861.23	-7895.23
4.95238	1621	-4.04396	8967.33	-7346.33	4.95238	972	-4.52747	8854.16	-7882.16
4.96703	1617	-4.02931	8958.46	-7341.46	4.96703	979	-4.51282	8847.1	-7868.1
4.98168	1613	-4.01466	8949.61	-7336.61	4.98168	986	-4.49817	8840.05	-7854.05
4.99634	1611	-4	8940.76	-7329.76	4.99634	991	-4.48351	8833.01	-7842.01
5.01099	1608	-3.98535	8931.93	-7323.93	5.01099	997	-4.46886	8825.98	-7828.98
5.02564	1603	-3.9707	8923.11	-7320.11	5.02564	1002	-4.45421	8818.96	-7816.96
5.04029	1598	-3.95605	8914.3	-7316.3	5.04029	1008	-4.43956	8811.95	-7803.95
5.05495	1592	-3.94139	8905.49	-7313.49	5.05495	1015	-4.4249	8804.94	-7789.94
5.0696	1587	-3.92674	8896.71	-7309.71	5.0696	1022	-4.41025	8797.95	-7775.95
5.08425	1581	-3.91209	8887.93	-7306.93	5.08425	1029	-4.3956	8790.96	-7761.96
5.0989	1575	-3.89744	8879.17	-7304.17	5.0989	1036	-4.38095	8783.99	-7747.99
5.11355	1570	-3.88279	8870.41	-7300.41	5.11355	1043	-4.3663	8777.02	-7734.02
5.12821	1565	-3.86813	8861.66	-7296.66	5.12821	1049	-4.35164	8770.06	-7721.06
5.14286	1561	-3.85348	8852.93	-7291.93	5.14286	1054	-4.33699	8763.11	-7709.11
5.15751	1556	-3.83883	8844.21	-7288.21	5.15751	1058	-4.32234	8756.18	-7698.18
5.17216	1551	-3.82418	8835.5	-7284.5	5.17216	1062	-4.30769	8749.25	-7687.25
5.18681	1547	-3.80953	8826.81	-7279.81	5.18681	1067	-4.29304	8742.33	-7675.33
5.20147	1543	-3.79487	8818.11	-7275.11	5.20147	1072	-4.27838	8735.41	-7663.41
5.21612	1539	-3.78022	8809.44	-7270.44	5.21612	1077	-4.26373	8728.51	-7651.51
5.23077	1534	-3.76557	8800.77	-7266.77	5.23077	1082	-4.24908	8721.62	-7639.62
5.24542	1528	-3.75092	8792.12	-7264.12	5.24542	1088	-4.23443	8714.74	-7626.74
5.26007	1521	-3.73627	8783.47	-7262.47	5.26007	1095	-4.21978	8707.86	-7612.86
5.27473	1514	-3.72161	8774.83	-7260.83	5.27473	1101	-4.20512	8701	-7600
5.28938	1507	-3.70696	8766.21	-7259.21	5.28938	1106	-4.19047	8694.14	-7588.14
5.30403	1500	-3.69231	8757.6	-7257.6	5.30403	1112	-4.17582	8687.29	-7575.29
5.31868	1493	-3.67766	8749	-7256	5.31868	1118	-4.16117	8680.46	-7562.46
5.33333	1486	-3.66301	8740.41	-7254.41	5.33333	1126	-4.14652	8673.63	-7547.63
5.34799	1479	-3.64835	8731.83	-7252.83	5.34799	1132	-4.13186	8666.8	-7534.8
5.36264	1474	-3.6337	8723.26	-7249.26	5.36264	1136	-4.11721	8659.99	-7523.99
5.37729	1468	-3.61905	8714.71	-7246.71	5.37729	1139	-4.10256	8653.19	-7514.19
5.39194	1463	-3.6044	8706.16	-7243.16	5.39194	1143	-4.08791	8646.4	-7503.4
5.40659	1458	-3.58975	8697.63	-7239.63	5.40659	1146	-4.07326	8639.61	-7493.61
5.42125	1451	-3.57509	8689.1	-7238.1	5.42125	1150	-4.0586	8632.83	-7482.83
5.4359	1445	-3.56044	8680.58	-7235.58	5.4359	1155	-4.04395	8626.07	-7471.07
5.45055	1440	-3.54579	8672.08	-7232.08	5.45055	1160	-4.0293	8619.31	-7459.31
5.4652	1434	-3.53114	8663.59	-7229.59	5.4652	1164	-4.01465	8612.56	-7448.56
5.47985	1430	-3.51649	8655.11	-7225.11	5.47985	1167	-4	8605.82	-7438.82
5.49451	1426	-3.50183	8646.63	-7220.63	5.49451	1169	-3.98534	8599.09	-7430.09
5.50916	1420	-3.48718	8638.17	-7218.17	5.50916	1172	-3.97069	8592.37	-7420.37
5.52381	1413	-3.47253	8629.72	-7216.72	5.52381	1175	-3.95604	8585.65	-7410.65
5.53846	1406	-3.45788	8621.28	-7215.28	5.53846	1178	-3.94139	8578.95	-7400.95
5.55311	1400	-3.44323	8612.86	-7212.86	5.55311	1182	-3.92674	8572.25	-7390.25
5.56777	1395	-3.42857	8604.43	-7209.43	5.56777	1184	-3.91208	8565.56	-7381.56
5.58242	1389	-3.41392	8596.03	-7207.03	5.58242	1188	-3.89743	8558.88	-7370.88
5.59707	1383	-3.39927	8587.63	-7204.63	5.59707	1192	-3.88278	8552.21	-7360.21
5.61172	1378	-3.38462	8579.25	-7201.25	5.61172	1196	-3.86813	8545.55	-7349.55
5.62637	1373	-3.36997	8570.87	-7197.87	5.62637	1200	-3.85348	8538.9	-7338.9
5.64103	1369	-3.35531	8562.5	-7193.5	5.64103	1204	-3.83882	8532.25	-7328.25
5.65568	1364	-3.34066	8554.15	-7190.15	5.65568	1209	-3.82417	8525.62	-7316.62
5.67033	1359	-3.32601	8545.81	-7186.81	5.67033	1212	-3.80952	8518.99	-7306.99
5.68498	1354	-3.31136	8537.48	-7183.48	5.68498	1215	-3.79487	8512.37	-7297.37
5.69963	1350	-3.29671	8529.16	-7179.16	5.69963	1218	-3.78022	8505.76	-7287.76
5.71429	1344	-3.28205	8520.84	-7176.84	5.71429	1222	-3.76556	8499.16	-7277.16
5.72894	1339	-3.2674	8512.54	-7173.54	5.72894	1225	-3.75091	8492.56	-7267.56
5.74359	1334	-3.25275	8504.25	-7170.25	5.74359	1229	-3.73626	8485.98	-7256.98
5.75824	1330	-3.2381	8495.97	-7165.97	5.75824	1233	-3.72161	8479.41	-7246.41
5.77289	1325	-3.22345	8487.7	-7162.7	5.77289	1237	-3.70696	8472.84	-7235.84
5.78755	1321	-3.20879	8479.44	-7158.44	5.78755	1243	-3.6923	8466.28	-7223.28
5.8022	1316	-3.19414	8471.19	-7155.19	5.8022	1249	-3.67765	8459.73	-7210.73
5.81685	1312	-3.17949	8462.95	-7150.95	5.81685	1255	-3.663	8453.18	-7198.18
5.8315	1308	-3.16484	8454.72	-7146.72	5.8315	1262	-3.64835	8446.65	-7184.65
5.84615	1305	-3.15019	8446.51	-7141.51	5.84615	1267	-3.6337	8440.13	-7173.13
5.86081	1302	-3.13553	8438.29	-7136.29	5.86081	1271	-3.61904	8433.61	-7162.61
5.87546	1300	-3.12088	8430.1	-7130.1	5.87546	1273	-3.60439	8427.1	-7154.1
5.89011	1300	-3.10623	8421.91	-7121.91	5.89011	1275	-3.58974	8420.6	-7145.6
5.90476	1302	-3.09158	8413.74	-7111.74	5.90476	1278	-3.57509	8414.11	-7136.11
5.91941	1305	-3.07693	8405.57	-7100.57	5.91941	1281	-3.56044	8407.62	-7126.62
5.93407	1311	-3.06227	8397.41	-7086.41	5.93407	1285	-3.54578	8401.15	-7116.15
5.94872	1321	-3.04762	8389.27	-7068.27	5.94872	1290	-3.53113	8394.68	-7104.68
5.96337	1333	-3.03297	8381.13	-7048.13	5.96337	1294	-3.51648	8388.22	-7094.22
5.97802	1347	-3.01832	8373.01	-7026.01	5.97802	1298	-3.50183	8381.77	-7083.77
5.99267	1363	-3.00367	8364.9	-7001.9	5.99267	1300	-3.48718	8375.33	-7075.33
6.00733	1381	-2.98901	8356.79	-6975.79	6.00733	1302	-3.47252	8368.89	-7066.89
6.02198	1402	-2.97436	8348.69	-6946.69	6.02198	1304	-3.45787	8362.47	-7058.47
6.03663	1425	-2.95971	8340.61	-6915.61	6.03663	1306	-3.44322	8356.05	-7050.05
6.05128	1448	-2.94506	8332.54	-6884.54	6.05128	1309	-3.42857	8349.64	-7040.64
6.06593	1472	-2.93041	8324.48	-6852.48	6.06593	1313	-3.41392	8343.24	-7030.24
6.08059	1495	-2.91575	8316.42	-6821.42	6.08059	1317	-3.39926	8336.84	-7019.84
6.09524	1519	-2.9011	8308.38	-6789.38	6.09524	1321	-3.38461	8330.46	-7009.46
6.10989	1545	-2.88645	8300.35	-6755.35	6.10989	1325	-3.36996	8324.08	-6999.08
6.12454	1571	-2.8718	8292.32	-6721.32	6.12454	1331	-3.35531	8317.72	-6986.72
6.13919	1598	-2.85715	8284.31	-6686.31	6.13919	1337	-3.34066	8311.36	-6974.36
6.15385	1623	-2.84249	8276.31	-6653.31	6.15385	1343	-3.326	8305	-6962
6.1685	1649	-2.82784	8268.31	-6619.31	6.1685	1349	-3.31135	8298.66	-6949.66
6.18315	1674	-2.81319	8260.33	-6586.33	6.18315	1354	-3.2967	8292.32	-6938.32
6.1978	1701	-2.79854	8252.36	-6551.36	6.1978	1361	-3.28205	8285.99	-6924.99
6.21245	1728	-2.78389	8244.4	-6516.4	6.21245	1368	-3.2674	8279.67	-6911.67
6.22711	1755	-2.76923	8236.45	-6481.45	6.22711	1373	-3.25274	8273.36	-6900.36
6.24176	1782	-2.75458	8228.5	-6446.5	6.24176	1379	-3.23809	8267.05	-6888.05
6.25641	1807	-2.73993	8220.57	-6413.57	6.25641	1385	-3.22344	8260.76	-6875.76
6.27106	1832	-2.72528	8212.65	-6380.65	6.27106	1392	-3.20879	8254.47	-6862.47
6.28571	1856	-2.71063	8204.74	-6348.74	6.28571	1401	-3.19414	8248.19	-6847.19
6.30037	1879	-2.69597	8196.84	-6317.84	6.30037	1413	-3.17948	8241.91	-6828.91
6.31502	1903	-2.68132	8188.95	-6285.95	6.31502	1426	-3.16483	8235.65	-6809.65
6.32967	1928	-2.66667	8181.06	-6253.06	6.32967	1440	-3.15018	8229.39	-6789.39
6.34432	1953	-2.65202	8173.19	-6220.19	6.34432	1456	-3.13553	8223.14	-6767.14
6.35897	1978	-2.63737	8165.33	-6187.33	6.35897	1475	-3.12088	8216.9	-6741.9
6.37363	2004	-2.62271	8157.48	-6153.48	6.37363	1496	-3.10622	8210.66	-6714.66
6.38828	2030	-2.60806	8149.64	-6119.64	6.38828	1518	-3.09157	8204.44	-6686.44
6.40293	2055	-2.59341	8141.8	-6086.8	6.40293	1543	-3.07692	8198.22	-6655.22
6.41758	2082	-2.57876	8133.98	-6051.98	6.41758	1569	-3.06227	8192.01	-6623.01
6.43223	2109	-2.56411	8126.17	-6017.17	6.43223	1596	-3.04762	8185.81	-6589.81
6.44689	2137	-2.54945	8118.37	-5981.37	6.44689	1623	-3.03296	8179.61	-6556.61
6.46154	2165	-2.5348	8110.57	-5945.57	6.46154	1648	-3.01831	8173.43	-6525.43
6.47619	2193	-2.52015	8102.79	-5909.79	6.47619	1674	-3.00366	8167.25	-6493.25
6.49084	2220	-2.5055	8095.02	-5875.02	6.49084	1701	-2.98901	8161.08	-6460.08
6.50549	2247	-2.49085	8087.26	-5840.26	6.50549	1726	-2.97436	8154.92	-6428.92
6.52015	2272	-2.47619	8079.5	-5807.5	6.52015	1752	-2.9597	8148.76	-6396.76
6.5348	2298	-2.46154	8071.76	-5773.76	6.5348	1779	-2.94505	8142.61	-6363.61
6.54945	2326	-2.44689	8064.03	-5738.03	6.54945	1805	-2.9304	8136.47	-6331.47
6.5641	2355	-2.43224	8056.3	-5701.3	6.5641	1832	-2.91575	8130.34	-6298.34
6.57875	2383	-2.41759	8048.59	-5665.59	6.57875	1858	-2.9011	8124.21	-6266.21
6.59341	2410	-2.40293	8040.88	-5630.88	6.59341	1884	-2.88644	8118.09	-6234.09
6.60806	2438	-2.38828	8033.19	-5595.19	6.60806	1910	-2.87179	8111.98	-6201.98
6.62271	2466	-2.37363	8025.5	-5559.5	6.62271	1936	-2.85714	8105.88	-6169.88
6.63736	2494	-2.35898	8017.83	-5523.83	6.63736	1960	-2.84249	8099.79	-6139.79
6.65201	2522	-2.34433	8010.17	-5488.17	6.65201	1984	-2.82784	8093.7	-6109.7
6.66667	2551	-2.32967	8002.51	-5451.51	6.66667	2010	-2.81318	8087.62	-6077.62
6.68132	2581	-2.31502	7994.86	-5413.86	6.68132	2035	-2.79853	8081.55	-6046.55
6.69597	2610	-2.30037	7987.23	-5377.23	6.69597	2058	-2.78388	8075.48	-6017.48
6.71062	2639	-2.28572	7979.6	-5340.6	6.71062	2083	-2.76923	8069.43	-5986.43
6.72527	2669	-2.27107	7971.98	-5302.98	6.72527	2108	-2.75458	8063.38	-5955.38
6.73993	2698	-2.25641	7964.37	-5266.37	6.73993	2133	-2.73992	8057.33	-5924.33
6.75458	2728	-2.24176	7956.78	-5228.78	6.75458	2159	-2.72527	8051.3	-5892.3
6.76923	2759	-2.22711	7949.19	-5190.19	6.76923	2185	-2.71062	8045.27	-5860.27
6.78388	2789	-2.21246	7941.61	-5152.61	6.78388	2211	-2.69597	8039.25	-5828.25
6.79853	2820	-2.19781	7934.04	-5114.04	6.79853	2236	-2.68132	8033.24	-5797.24
6.81319	2851	-2.18315	7926.48	-5075.48	6.81319	2262	-2.66666	8027.23	-5765.23
6.82784	2883	-2.1685	7918.93	-5035.93	6.82784	2288	-2.65201	8021.23	-5733.23
6.84249	2915	-2.15385	7911.39	-4996.39	6.84249	2313	-2.63736	8015.25	-5702.25
6.85714	2946	-2.1392	7903.86	-4957.86	6.85714	2339	-2.62271	8009.26	-5670.26
6.87179	2976	-2.12455	7896.34	-4920.34	6.87179	2365	-2.60806	8003.29	-5638.29
6.88645	3006	-2.10989	7888.83	-4882.83	6.88645	2389	-2.5934	7997.32	-5608.32
6.9011	3036	-2.09524	7881.32	-4845.32	6.9011	2412	-2.57875	7991.36	-5579.36
6.91575	3066	-2.08059	7873.83	-4807.83	6.91575	2434	-2.5641	7985.4	-5551.4
6.9304	3097	-2.06594	7866.35	-4769.35	6.9304	2458	-2.54945	7979.46	-5521.46
6.94505	3127	-2.05129	7858.88	-4731.88	6.94505	2482	-2.5348	7973.52	-5491.52
6.95971	3158	-2.03663	7851.41	-4693.41	6.95971	2508	-2.52014	7967.59	-5459.59
6.97436	3190	-2.02198	7843.95	-4653.95	6.97436	2535	-2.50549	7961.66	-5426.66
6.98901	3221	-2.00733	7836.51	-4615.51	6.98901	2562	-2.49084	7955.75	-5393.75
7.00366	3252	-1.99268	7829.08	-4577.08	7.00366	2588	-2.47619	7949.84	-5361.84
7.01832	3282	-1.97802	7821.64	-4539.64	7.01832	2615	-2.46153	7943.93	-5328.93
7.03297	3312	-1.96337	7814.23	-4502.23	7.03297	2641	-2.44688	7938.04	-5297.04
7.04762	3342	-1.94872	7806.82	-4464.82	7.04762	2666	-2.43223	7932.15	-5266.15
7.06227	3371	-1.93407	7799.42	-4428.42	7.06227	2693	-2.41758	7926.27	-5233.27
7.07692	3400	-1.91942	7792.04	-4392.04	7.07692	2721	-2.40293	7920.4	-5199.4
7.09158	3429	-1.90476	7784.65	-4355.65	7.09158	2750	-2.38827	7914.53	-5164.53
7.10623	3457	-1.89011	7777.28	-4320.28	7.10623	2779	-2.37362	7908.67	-5129.67
7.12088	3485	-1.87546	7769.92	-4284.92	7.12088	2809	-2.35897	7902.82	-5093.82
7.13553	3513	-1.86081	7762.57	-4249.57	7.13553	2841	-2.34432	7896.97	-5055.97
7.15018	3543	-1.84616	7755.23	-4212.23	7.15018	2871	-2.32967	7891.13	-5020.13
7.16484	3574	-1.8315	7747.89	-4173.89	7.16484	2900	-2.31501	7885.3	-4985.3
7.17949	3604	-1.81685	7740.57	-4136.57	7.17949	2929	-2.30036	7879.48	-4950.48
7.19414	3635	-1.8022	7733.26	-4098.26	7.19414	2956	-2.28571	7873.66	-4917.66
7.20879	3665	-1.78755	7725.95	-4060.95	7.20879	2983	-2.27106	7867.85	-4884.85
7.22344	3696	-1.7729	7718.66	-4022.66	7.22344	3009	-2.25641	7862.05	-4853.05
7.2381	3729	-1.75824	7711.36	-3982.36	7.2381	3037	-2.24175	7856.25	-4819.25
7.25275	3762	-1.74359	7704.09	-3942.09	7.25275	3065	-2.2271	7850.46	-4785.46
7.2674	3795	-1.72894	7696.82	-3901.82	7.2674	3093	-2.21245	7844.68	-4751.68
7.28205	3827	-1.71429	7689.56	-3862.56	7.28205	3121	-2.1978	7838.91	-4717.91
7.2967	3858	-1.69964	7682.31	-3824.31	7.2967	3149	-2.18315	7833.14	-4684.14
7.31136	3888	-1.68498	7675.07	-3787.07	7.31136	3176	-2.16849	7827.38	-4651.38
7.32601	3919	-1.67033	7667.84	-3748.84	7.32601	3203	-2.15384	7821.62	-4618.62
7.34066	3950	-1.65568	7660.61	-3710.61	7.34066	3230	-2.13919	7815.88	-4585.88
7.35531	3981	-1.64103	7653.4	-3672.4	7.35531	3258	-2.12454	7810.14	-4552.14
7.36996	4012	-1.62638	7646.2	-3634.2	7.36996	3287	-2.10989	7804.4	-4517.4
7.38462	4045	-1.61172	7639	-3594	7.38462	3318	-2.09523	7798.68	-4480.68
7.39927	4076	-1.59707	7631.81	-3555.81	7.39927	3351	-2.08058	7792.96	-4441.96
7.41392	4107	-1.58242	7624.64	-3517.64	7.41392	3384	-2.06593	7787.24	-4403.24
7.42857	4139	-1.56777	7617.47	-3478.47	7.42857	3415	-2.05128	7781.54	-4366.54
7.44322	4171	-1.55312	7610.31	-3439.31	7.44322	3445	-2.03663	7775.84	-4330.84
7.45788	4204	-1.53846	7603.16	-3399.16	7.45788	3474	-2.02197	7770.15	-4296.15
7.47253	4237	-1.52381	7596.02	-3359.02	7.47253	3502	-2.00732	7764.46	-4262.46
7.48718	4268	-1.50916	7588.89	-3320.89	7.48718	3528	-1.99267	7758.79	-4230.79
7.50183	4298	-1.49451	7581.77	-3283.77	7.50183	3553	-1.97802	7753.11	-4200.11
7.51648	4327	-1.47986	7574.65	-3247.65	7.51648	3577	-1.96337	7747.45	-4170.45
7.53114	4354	-1.4652	7567.54	-3213.54	7.53114	3602	-1.94871	7741.79	-4139.79
7.54579	4381	-1.45055	7560.45	-3179.45	7.54579	3627	-1.93406	7736.14	-4109.14
7.56044	4408	-1.4359	7553.36	-3145.36	7.56044	3653	-1.91941	7730.5	-4077.5
7.57509	4434	-1.42125	7546.29	-3112.29	7.57509	3680	-1.90476	7724.86	-4044.86
7.58974	4460	-1.4066	7539.22	-3079.22	7.58974	3709	-1.89011	7719.23	-4010.23
7.6044	4488	-1.39194	7532.15	-3044.15	7.6044	3738	-1.87545	7713.6	-3975.6
7.61905	4518	-1.37729	7525.1	-3007.1	7.61905	3769	-1.8608	7707.99	-3938.99
7.6337	4549	-1.36264	7518.06	-2969.06	7.6337	3799	-1.84615	7702.38	-3903.38
7.64835	4579	-1.34799	7511.03	-2932.03	7.64835	3829	-1.8315	7696.77	-3867.77
7.663	4608	-1.33334	7504.01	-2896.01	7.663	3859	-1.81685	7691.18	-3832.18
7.67766	4637	-1.31868	7496.99	-2859.99	7.67766	3889	-1.80219	7685.58	-3796.58
7.69231	4667	-1.30403	7489.98	-2822.98	7.69231	3917	-1.78754	7680	-3763
7.70696	4697	-1.28938	7482.98	-2785.98	7.70696	3944	-1.77289	7674.42	-3730.42
7.72161	4726	-1.27473	7476	-2750	7.72161	3972	-1.75824	7668.85	-3696.85
7.73626	4756	-1.26008	7469.02	-2713.02	7.73626	4000	-1.74359	7663.29	-3663.29
7.75092	4787	-1.24542	7462.04	-2675.04	7.75092	4028	-1.72893	7657.73	-3629.73
7.76557	4818	-1.23077	7455.08	-2637.08	7.76557	4056	-1.71428	7652.18	-3596.18
7.78022	4850	-1.21612	7448.13	-2598.13	7.78022	4083	-1.69963	7646.63	-3563.63
7.79487	4881	-1.20147	7441.18	-2560.18	7.79487	4112	-1.68498	7641.1	-3529.1
7.80952	4915	-1.18682	7434.25	-2519.25	7.80952	4141	-1.67033	7635.57	-3494.57
7.82418	4950	-1.17216	7427.32	-2477.32	7.82418	4168	-1.65567	7630.04	-3462.04
7.83883	4985	-1.15751	7420.4	-2435.4	7.83883	4195	-1.64102	7624.52	-3429.52
7.85348	5019	-1.14286	7413.49	-2394.49	7.85348	4222	-1.62637	7619.01	-3397.01
7.86813	5051	-1.12821	7406.59	-2355.59	7.86813	4251	-1.61172	7613.51	-3362.51
7.88278	5083	-1.11356	7399.7	-2316.7	7.88278	4282	-1.59707	7608.01	-3326.01
7.89744	5115	-1.0989	7392.81	-2277.81	7.89744	4312	-1.58241	7602.51	-3290.51
7.91209	5148	-1.08425	7385.94	-2237.94	7.91209	4341	-1.56776	7597.03	-3256.03
7.92674	5181	-1.0696	7379.07	-2198.07	7.92674	4369	-1.55311	7591.55	-3222.55
7.94139	5214	-1.05495	7372.21	-2158.21	7.94139	4399	-1.53846	7586.08	-3187.08
7.95604	5247	-1.0403	7365.37	-2118.37	7.95604	4428	-1.52381	7580.61	-3152.61
7.9707	5280	-1.02564	7358.52	-2078.52	7.9707	4455	-1.50915	7575.15	-3120.15
7.98535	5315	-1.01099	7351.69	-2036.69	7.98535	4481	-1.4945	7569.7	-3088.7
8	5349	-0.99634	7344.87	-1995.87	8	4507	-1.47985	7564.25	-3057.25
8.01465	5383	-0.98169	7338.06	-1955.06	8.01465	4534	-1.4652	7558.81	-3024.81
8.0293	5416	-0.96704	7331.25	-1915.25	8.0293	4561	-1.45055	7553.38	-2992.38
8.04396	5449	-0.95238	7324.45	-1875.45	8.04396	4588	-1.43589	7547.94	-2959.94
8.05861	5481	-0.93773	7317.66	-1836.66	8.05861	4614	-1.42124	7542.52	-2928.52
8.07326	5512	-0.92308	7310.88	-1798.88	8.07326	4641	-1.40659	7537.11	-2896.11
8.08791	5544	-0.90843	7304.11	-1760.11	8.08791	4669	-1.39194	7531.7	-2862.7
8.10256	5577	-0.89378	7297.35	-1720.35	8.10256	4697	-1.37729	7526.3	-2829.3
8.11722	5609	-0.87912	7290.59	-1681.59	8.11722	4726	-1.36263	7520.9	-2794.9
8.13187	5641	-0.86447	7283.85	-1642.85	8.13187	4754	-1.34798	7515.51	-2761.51
8.14652	5672	-0.84982	7277.11	-1605.11	8.14652	4783	-1.33333	7510.13	-2727.13
8.16117	5703	-0.83517	7270.39	-1567.39	8.16117	4814	-1.31868	7504.75	-2690.75
8.17582	5734	-0.82052	7263.67	-1529.67	8.17582	4845	-1.30403	7499.38	-2654.38
8.19048	5765	-0.80586	7256.95	-1491.95	8.19048	4876	-1.28937	7494.01	-2618.01
8.20513	5794	-0.79121	7250.25	-1456.25	8.20513	4904	-1.27472	7488.65	-2584.65
8.21978	5823	-0.77656	7243.56	-1420.56	8.21978	4931	-1.26007	7483.3	-2552.3
8.23443	5851	-0.76191	7236.87	-1385.87	8.23443	4957	-1.24542	7477.96	-2520.96
8.24908	5878	-0.74726	7230.19	-1352.19	8.24908	4984	-1.23077	7472.62	-2488.62
8.26374	5905	-0.7326	7223.52	-1318.52	8.26374	5012	-1.21611	7467.28	-2455.28
8.27839	5932	-0.71795	7216.86	-1284.86	8.27839	5039	-1.20146	7461.95	-2422.95
8.29304	5958	-0.7033	7210.21	-1252.21	8.29304	5066	-1.18681	7456.63	-2390.63
8.30769	5986	-0.68865	7203.57	-1217.57	8.30769	5092	-1.17216	7451.32	-2359.32
8.32234	6014	-0.674	7196.93	-1182.93	8.32234	5119	-1.15751	7446.01	-2327.01
8.337	6042	-0.65934	7190.3	-1148.3	8.337	5147	-1.14285	7440.71	-2293.71
8.35165	6069	-0.64469	7183.68	-1114.68	8.35165	5176	-1.1282	7435.41	-2259.41
8.3663	6098	-0.63004	7177.07	-1079.07	8.3663	5205	-1.11355	7430.12	-2225.12
8.38095	6126	-0.61539	7170.47	-1044.47	8.38095	5233	-1.0989	7424.84	-2191.84
